stock,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10
688199.SH,0,0,0,2,1,4,7,11,30,48,28,60,22,14,7,2,1,0,0,0,0
688200.SH,2,1,0,3,2,8,17,30,36,33,14,35,18,17,12,9,10,2,3,1,0
688201.SH,1,1,0,2,3,10,21,21,33,32,15,35,29,15,9,6,4,4,5,0,1
688202.SH,1,2,1,3,9,11,17,27,25,46,17,21,20,14,9,12,5,4,1,4,3
688203.SH,1,0,0,0,2,3,6,8,19,10,7,17,15,6,5,1,4,0,0,1,0
688205.SH,0,0,1,1,5,3,1,7,16,21,11,17,11,10,3,1,2,0,0,2,0
688206.SH,0,1,4,4,5,10,9,26,33,45,12,26,23,15,11,8,5,4,3,1,1
688207.SH,0,2,1,1,5,8,13,18,13,41,11,26,25,9,7,5,5,1,2,2,0
688208.SH,0,0,2,3,10,9,21,20,36,35,17,28,21,15,15,7,9,5,2,1,1
688209.SH,1,1,1,3,2,5,16,17,16,27,15,22,21,16,10,5,0,1,3,0,1
688210.SH,0,0,0,4,2,6,14,19,33,34,36,39,24,20,5,4,0,6,0,0,1
688211.SH,1,0,0,0,2,4,11,19,25,53,44,42,21,13,1,1,3,2,4,0,1
688212.SH,0,1,2,1,4,6,14,18,23,42,17,42,20,16,15,9,6,2,4,3,0
688213.SH,1,0,0,3,5,9,15,18,20,27,7,12,13,13,7,7,6,4,1,1,2
688215.SH,0,0,2,0,0,2,1,15,38,36,38,54,37,8,7,1,1,0,0,0,0
688216.SH,0,0,1,4,10,6,14,23,31,37,17,38,33,13,6,9,2,5,2,0,0
688217.SH,2,0,2,1,9,6,12,25,35,38,23,39,19,12,7,8,6,2,2,1,1
688218.SH,2,2,2,4,11,8,9,12,35,34,9,23,32,14,7,7,7,2,5,1,0
688219.SH,1,0,0,2,0,4,8,18,28,40,28,41,31,14,5,3,1,0,0,0,0
688220.SH,0,0,0,1,2,4,6,19,35,47,28,48,26,8,7,4,0,1,0,0,0
688221.SH,2,1,2,3,4,5,19,25,24,31,24,39,20,19,12,5,4,3,4,3,0
688222.SH,0,1,0,0,2,7,6,18,32,52,23,41,24,16,10,5,2,0,2,0,0
688223.SH,1,0,0,1,3,9,19,24,17,45,18,29,23,15,5,6,5,5,2,5,0
688225.SH,0,0,1,0,3,4,11,12,34,43,21,32,22,11,6,6,3,2,0,0,1
688226.SH,0,1,0,1,6,10,11,19,32,43,13,36,21,16,7,10,1,2,2,0,4
688227.SH,1,0,0,0,4,3,9,17,26,44,30,43,25,5,5,4,2,1,2,2,1
688228.SH,1,0,2,1,3,7,8,17,32,46,17,31,33,11,16,5,6,4,0,0,2
688229.SH,0,2,1,2,1,6,6,22,37,44,26,35,29,12,7,9,2,2,1,1,0
688230.SH,0,0,1,1,1,5,15,24,34,43,26,46,21,13,12,4,1,4,0,2,0
688231.SH,0,0,0,1,3,2,14,7,12,25,7,22,10,8,6,3,3,3,0,0,1
688232.SH,0,0,0,0,1,6,25,22,31,47,12,33,25,14,15,7,6,1,2,1,1
688233.SH,0,1,2,2,6,6,12,18,40,51,18,16,26,18,13,6,5,4,2,1,0
688234.SH,2,1,2,6,3,14,21,20,30,31,12,27,20,20,13,8,7,3,7,0,2
688235.SH,0,0,1,2,4,5,13,20,32,45,19,38,20,21,11,6,4,2,0,0,1
688236.SH,0,1,0,1,1,3,2,17,28,55,33,54,14,10,14,4,2,3,0,1,1
688237.SH,0,0,1,3,4,4,8,18,19,17,7,19,13,9,4,8,4,3,0,1,0
688238.SH,1,1,2,2,7,6,6,17,33,24,18,25,11,16,11,8,7,3,2,0,1
688239.SH,0,0,1,1,3,9,15,29,34,34,12,26,30,14,15,12,4,4,3,1,1
688244.SH,0,0,0,0,4,4,5,3,12,9,6,12,10,3,2,1,3,2,3,1,0
688246.SH,0,0,0,2,3,9,11,24,31,40,26,39,18,19,8,5,5,6,3,0,0
688247.SH,0,0,2,1,3,2,7,13,9,9,8,14,14,8,7,0,1,1,2,0,1
688248.SH,1,3,3,3,5,11,18,24,29,24,12,25,15,20,16,13,6,8,2,2,4
688251.SH,0,0,0,0,3,5,7,13,16,22,17,21,21,11,4,4,1,1,0,0,0
688252.SH,0,1,0,0,2,2,5,6,12,14,11,8,7,9,4,1,2,0,0,0,0
688253.SH,0,2,1,2,1,5,11,7,17,13,16,17,14,8,3,2,0,2,3,0,0
688255.SH,0,2,0,2,8,11,10,16,25,34,23,39,22,13,5,8,2,5,2,4,0
688256.SH,2,0,1,1,3,4,15,20,35,42,25,32,27,13,10,5,3,4,3,0,1
688257.SH,0,0,0,2,3,7,10,27,22,49,24,36,27,19,6,4,1,2,2,1,0
688258.SH,0,0,1,4,8,12,16,18,29,41,19,29,18,20,5,8,10,5,4,2,0
688259.SH,0,1,1,6,3,12,14,31,19,38,14,26,20,23,14,9,6,3,1,3,0
688260.SH,0,1,1,1,4,7,17,20,26,48,16,31,19,22,15,4,3,3,0,2,0
688261.SH,0,0,1,3,7,12,11,25,23,20,13,33,20,13,12,9,11,6,4,2,1
688262.SH,0,2,1,5,2,15,14,20,24,39,15,29,24,17,14,6,6,8,1,1,4
688265.SH,0,0,0,3,1,5,14,24,28,44,25,34,22,13,13,5,1,6,0,1,0
688266.SH,1,0,1,1,4,7,15,22,36,38,30,37,17,11,4,9,5,4,2,2,1
688267.SH,0,0,2,1,3,7,17,20,37,33,15,20,26,17,8,8,3,4,0,3,3
688268.SH,1,0,0,3,3,10,15,18,39,29,27,30,23,11,10,11,8,3,3,0,1
688269.SH,0,0,2,0,2,4,12,12,35,55,14,40,22,17,6,6,2,3,2,2,0
688270.SH,0,2,1,4,6,8,12,16,35,36,15,22,21,17,18,10,4,3,8,1,0
688271.SH,0,0,0,1,1,2,4,12,16,19,9,8,11,10,1,1,2,1,0,0,2
688272.SH,0,0,1,1,4,10,11,21,43,37,11,32,27,15,8,6,1,6,2,0,1
688273.SH,1,0,0,1,2,6,5,12,12,12,15,16,10,12,4,3,1,0,0,3,0
688275.SH,0,0,0,0,1,2,0,6,13,13,15,14,8,6,1,0,1,0,0,0,0
688276.SH,0,0,3,1,5,7,8,29,29,41,22,30,24,13,7,3,7,3,2,1,1
688277.SH,0,0,0,2,4,8,8,26,42,37,18,34,19,24,8,6,1,4,3,0,0
688278.SH,0,1,1,2,0,6,12,26,36,30,20,26,24,23,12,5,6,2,4,3,0
688279.SH,0,1,0,2,1,6,8,20,19,34,12,23,24,7,11,6,5,2,2,1,0
688280.SH,0,0,0,3,8,10,7,22,34,37,19,40,18,14,9,5,4,3,1,2,0
688281.SH,1,0,0,0,4,6,10,14,33,30,21,31,24,10,13,7,4,2,1,1,0
688282.SH,0,0,0,3,3,4,10,16,22,37,17,24,30,9,6,6,3,3,3,1,0
688283.SH,0,1,2,4,6,9,12,19,25,29,16,27,18,11,16,7,6,9,5,1,2
688285.SH,0,0,0,2,1,4,10,16,24,42,34,63,27,11,7,1,1,0,0,0,0
688286.SH,1,1,1,1,3,11,16,22,40,44,17,22,26,9,13,5,8,5,0,1,2
688287.SH,0,0,0,2,2,2,6,11,19,32,12,28,16,15,4,1,1,2,1,0,0
688288.SH,0,2,0,4,9,8,15,18,33,42,22,25,27,25,10,4,2,1,2,3,1
688289.SH,0,1,0,1,6,4,6,16,38,54,19,47,16,11,9,4,1,6,0,0,1
688290.SH,1,1,0,2,7,9,9,14,18,24,11,14,21,11,9,6,3,8,3,1,2
688291.SH,0,0,0,0,0,3,0,9,11,9,5,12,5,2,8,0,1,1,0,0,0
688292.SH,0,1,0,1,0,6,8,5,18,18,7,18,9,7,4,2,2,1,0,1,0
688293.SH,2,0,2,1,0,3,8,11,14,10,9,8,10,11,4,6,2,1,1,0,1
688295.SH,1,1,0,3,0,7,12,16,21,29,10,28,22,16,9,6,5,2,2,0,0
688296.SH,0,0,0,1,2,10,14,21,33,40,31,35,26,8,10,11,3,2,1,0,1
688297.SH,0,0,0,2,1,6,6,6,19,29,5,23,13,13,4,2,3,1,0,0,0
688298.SH,1,3,5,6,4,8,14,16,25,36,17,30,19,17,9,9,7,3,1,0,2
688299.SH,0,1,1,1,7,3,19,13,39,44,16,38,20,15,8,8,3,6,1,1,0
688300.SH,0,0,2,1,6,10,15,28,23,34,19,28,30,22,18,10,2,1,2,0,2
688301.SH,0,1,1,5,4,7,10,18,34,42,18,24,24,17,18,5,3,3,4,2,0
688302.SH,0,0,3,1,5,4,15,16,22,28,16,24,13,11,7,4,5,4,3,0,2
688303.SH,1,0,0,1,3,5,11,11,40,53,20,41,25,9,17,5,4,2,0,0,1
688305.SH,2,0,0,0,7,10,13,25,31,34,19,36,25,17,15,3,6,3,2,2,1
688306.SH,1,1,0,1,2,6,7,11,27,38,28,34,17,11,8,5,0,2,0,1,0
688307.SH,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688308.SH,0,0,1,1,8,5,16,28,27,32,21,29,30,14,15,7,2,3,4,1,2
688309.SH,0,0,2,2,3,1,2,9,26,44,38,43,31,8,9,2,2,1,0,1,0
688310.SH,0,1,2,1,4,6,9,23,24,43,25,39,35,7,12,3,7,2,1,0,1
688311.SH,1,0,1,1,4,3,8,33,38,39,18,25,20,22,11,8,7,3,3,0,1
688312.SH,0,1,0,1,0,4,16,13,30,42,31,44,25,22,4,1,3,1,0,1,0
688313.SH,0,0,0,1,3,11,10,17,31,45,16,49,25,11,16,8,6,1,1,0,0
688314.SH,1,0,0,2,3,6,16,24,33,32,25,35,16,25,12,3,6,2,1,0,1
688315.SH,1,1,0,3,3,9,22,34,29,29,13,22,26,18,9,6,7,1,2,5,1
688316.SH,0,1,2,2,5,7,11,30,31,47,18,28,22,8,14,7,5,3,1,1,1
688317.SH,4,2,2,3,1,11,16,25,21,37,21,37,24,15,7,7,4,1,1,1,2
688318.SH,0,1,1,2,2,4,11,22,27,53,27,28,23,11,12,5,4,2,3,2,1
688319.SH,1,2,0,2,6,6,14,22,36,40,22,29,23,14,7,5,4,3,0,3,3
688320.SH,0,3,2,2,3,4,13,19,22,16,10,13,17,8,14,11,5,3,1,1,6
688321.SH,0,0,1,1,3,5,7,15,33,45,29,50,20,11,9,6,2,2,1,1,0
688322.SH,0,0,1,1,2,5,9,11,17,17,15,24,8,9,9,2,2,2,0,1,2
688323.SH,0,1,1,1,6,9,14,20,28,39,27,29,26,18,10,5,6,1,2,0,0
688325.SH,1,0,2,1,2,5,18,15,22,32,13,16,12,7,8,10,3,4,2,4,2
688326.SH,1,2,4,1,4,6,15,9,26,26,9,21,17,11,8,6,4,10,2,2,2
688327.SH,0,3,2,1,2,6,10,11,22,21,14,21,18,11,8,4,2,1,3,1,0
688328.SH,2,0,1,2,3,8,20,22,41,32,21,32,25,19,9,7,2,2,3,1,0
688329.SH,1,0,1,2,2,8,20,26,29,22,30,38,16,16,13,6,7,3,2,2,1
688330.SH,0,1,1,5,1,4,14,25,25,38,36,32,26,19,13,2,3,2,2,1,0
688331.SH,0,2,1,2,4,4,19,13,26,20,10,24,18,14,8,6,3,3,5,5,0
688332.SH,0,0,0,0,1,0,4,14,20,23,22,22,10,3,6,4,3,2,0,0,0
688333.SH,0,0,1,1,0,8,7,20,45,44,22,21,23,20,15,9,2,3,1,1,0
688335.SH,0,0,0,1,1,2,11,11,26,45,43,43,36,12,4,1,0,1,0,0,0
688336.SH,0,0,0,1,3,1,5,9,25,49,39,53,21,8,8,1,1,0,0,0,0
688337.SH,0,1,1,2,5,8,15,11,22,18,14,19,23,14,15,9,6,3,2,2,0
688338.SH,0,0,0,0,0,6,9,17,31,45,27,53,21,15,4,3,2,1,0,1,0
688339.SH,0,1,1,2,3,12,17,28,33,33,19,40,29,12,10,8,2,4,1,1,1
688345.SH,1,2,0,4,7,13,13,30,24,31,18,25,22,28,7,4,8,4,3,4,1
688348.SH,0,0,3,0,3,12,17,14,13,11,7,20,8,9,8,7,8,2,2,0,6
688349.SH,1,0,2,2,2,4,9,10,24,24,14,16,13,9,8,5,2,4,3,1,0
688350.SH,0,0,0,2,1,4,7,14,23,49,40,48,27,11,8,6,2,0,0,0,0
688351.SH,0,0,4,0,3,2,8,13,8,13,5,11,8,10,1,4,5,4,1,1,0
688353.SH,0,0,1,2,1,3,5,12,19,17,6,26,16,9,4,3,0,0,0,0,0
688355.SH,2,3,1,4,11,7,13,24,34,31,15,21,22,19,13,10,13,4,0,1,0
688356.SH,0,1,4,4,4,6,17,27,31,38,11,29,20,9,14,8,5,7,5,3,1
688357.SH,1,0,1,3,7,5,22,25,34,43,15,30,14,20,4,9,7,3,1,4,0
688358.SH,0,0,0,1,4,6,9,19,36,33,32,34,26,17,5,6,0,3,1,2,3
688359.SH,1,0,2,3,5,7,15,22,36,24,30,28,17,16,12,10,6,5,2,2,2
688360.SH,0,0,0,2,3,3,5,22,30,31,27,46,32,16,7,1,0,0,0,0,1
688362.SH,0,1,1,0,0,3,5,4,6,7,4,7,8,7,3,0,0,0,0,0,1
688363.SH,0,0,2,1,3,3,16,25,32,46,18,34,23,17,12,7,7,1,1,0,1
688365.SH,1,0,2,1,3,1,14,26,32,36,27,38,24,15,11,4,4,1,1,1,1
688366.SH,0,0,0,1,3,5,19,24,32,40,24,34,19,11,7,10,5,4,4,2,0
688367.SH,0,2,1,1,2,2,10,18,29,36,30,46,23,13,8,3,2,0,0,0,1
688368.SH,0,0,3,1,8,10,17,25,42,37,10,33,24,13,12,8,2,3,2,3,1
688369.SH,0,0,0,1,1,6,12,23,32,46,14,36,24,15,11,7,6,5,2,0,1
688370.SH,0,0,0,0,1,0,0,6,6,28,24,22,8,1,0,0,0,0,0,0,0
688371.SH,0,2,1,3,4,4,10,9,18,16,7,13,11,9,6,2,4,1,1,0,0
688372.SH,1,1,1,0,0,7,4,5,10,5,4,13,3,6,3,1,2,3,3,0,1
688373.SH,0,0,0,0,2,4,5,10,15,24,6,13,13,5,4,5,5,2,0,0,0
688375.SH,0,0,0,1,2,4,7,11,18,23,10,16,8,11,7,1,2,3,1,0,0
688376.SH,0,0,0,0,2,0,5,3,11,10,4,3,5,2,1,1,2,1,2,0,0
688377.SH,0,0,0,2,3,8,12,20,36,34,18,34,31,19,17,5,5,2,8,0,1
688378.SH,1,0,1,4,2,9,16,15,37,40,24,32,25,9,10,9,7,5,4,3,0
688379.SH,0,0,2,2,2,3,8,23,28,39,27,48,33,15,5,5,2,0,2,0,0
688380.SH,0,1,0,2,1,6,11,5,18,16,6,27,9,10,4,1,2,0,1,0,0
688381.SH,0,0,1,1,5,3,6,11,14,10,6,13,7,8,5,3,1,5,3,0,0
688382.SH,0,1,0,2,1,7,9,8,11,23,7,12,10,10,6,4,2,2,3,0,0
688383.SH,0,2,1,2,11,8,20,18,33,34,14,26,27,13,14,11,6,1,3,2,3
688385.SH,1,1,0,0,7,12,17,21,32,40,16,30,16,15,20,7,7,3,3,4,1
688386.SH,1,0,0,4,5,14,15,27,27,40,16,21,21,22,11,7,5,9,1,1,1
688387.SH,0,0,0,0,2,1,2,2,6,19,18,18,6,3,1,0,1,0,0,0,0
688388.SH,0,1,2,2,7,11,15,23,28,41,20,32,31,13,12,7,3,2,3,1,1
688389.SH,0,1,3,0,2,4,9,19,36,40,30,32,26,25,6,5,3,4,1,0,0
688390.SH,0,2,2,5,13,15,10,22,26,27,12,27,15,18,11,5,14,9,7,2,4
688391.SH,1,0,2,1,2,4,2,9,14,18,7,8,8,8,4,2,1,1,0,2,2
688392.SH,0,0,1,0,4,6,5,9,8,13,9,8,5,5,3,0,6,1,3,2,0
688393.SH,0,1,1,0,4,4,5,11,29,43,41,48,29,10,6,3,6,0,0,1,0
688395.SH,0,0,1,4,6,9,8,17,33,34,35,37,26,12,12,1,9,3,3,1,0
688396.SH,0,0,1,0,1,2,10,14,28,59,24,54,20,13,8,4,2,2,0,0,0
688398.SH,0,0,0,1,8,4,15,25,36,35,24,24,18,20,13,4,7,1,2,3,0
688399.SH,1,0,4,1,2,5,12,16,26,47,24,55,20,11,4,1,8,1,1,2,3
688400.SH,0,0,1,3,2,2,9,9,27,20,7,11,16,9,6,8,7,1,0,0,0
688401.SH,0,0,4,2,3,2,8,13,10,16,8,11,11,6,4,1,5,3,0,1,1
688403.SH,0,0,1,0,3,3,6,6,19,12,14,13,11,7,4,2,3,2,0,0,0
688408.SH,0,5,5,3,13,14,20,24,29,20,9,16,26,17,13,6,9,13,3,4,0
688409.SH,0,0,0,0,3,5,7,7,15,5,6,7,6,6,5,5,1,1,2,1,0
688410.SH,0,0,0,0,0,0,3,4,5,1,1,3,3,1,3,1,1,0,1,0,0
688416.SH,1,0,0,1,2,1,4,4,17,18,19,13,8,9,1,0,2,1,1,0,0
688418.SH,0,1,0,1,3,8,11,22,29,47,16,51,27,16,7,5,3,0,2,1,1
688419.SH,0,0,1,1,1,2,7,5,3,10,4,11,4,4,2,2,1,0,0,0,1
688420.SH,0,0,0,0,1,3,2,3,3,7,2,6,7,2,1,0,1,0,0,0,0
688425.SH,0,0,0,2,0,0,0,7,17,63,45,47,15,7,0,2,1,0,0,0,0
688426.SH,0,0,0,1,2,6,3,4,13,8,4,10,7,5,2,4,2,0,2,1,0
688428.SH,0,0,0,0,1,5,6,6,8,10,9,14,8,6,2,5,5,0,0,2,0
688432.SH,0,0,1,0,2,2,3,5,6,8,10,12,3,3,2,3,0,0,1,0,0
688435.SH,0,1,0,0,0,0,2,3,3,0,2,0,2,1,0,1,0,0,0,0,0
688439.SH,1,0,0,0,1,1,3,22,14,15,5,13,8,6,6,5,2,2,1,0,0
688448.SH,0,0,0,0,0,1,2,5,13,16,10,18,13,6,0,0,0,0,0,0,0
688455.SH,1,0,0,0,0,2,3,8,11,10,18,18,8,5,1,3,0,0,0,0,0
688456.SH,0,0,1,0,1,6,11,18,28,38,28,46,24,19,7,4,3,1,3,0,0
688459.SH,0,0,0,0,0,1,1,1,6,15,19,19,2,2,2,0,0,0,0,0,0
688466.SH,0,0,1,0,0,8,4,18,25,39,32,50,37,13,2,3,3,0,0,0,0
688468.SH,1,2,1,3,3,7,5,25,35,43,19,42,26,13,9,4,1,3,1,1,1
688475.SH,0,0,0,0,0,0,2,2,2,1,4,6,3,4,0,1,1,1,1,0,0
688480.SH,1,0,0,1,1,2,1,3,6,6,4,9,5,1,2,2,0,1,1,0,0
688485.SH,0,0,0,0,0,0,0,2,3,4,4,2,0,1,0,0,0,0,0,0,0
688488.SH,1,0,0,4,3,4,8,19,38,40,25,40,29,9,13,4,3,4,0,2,0
688489.SH,0,0,0,1,2,4,2,5,5,3,5,6,2,1,5,2,1,2,0,0,0
688496.SH,0,1,0,0,1,2,1,0,4,4,3,2,3,2,1,1,2,0,0,1,0
688498.SH,0,0,0,0,1,1,3,4,2,7,1,3,3,2,4,2,1,0,0,1,0
688499.SH,0,1,3,3,5,12,16,23,31,40,19,25,26,13,8,6,4,5,2,4,3
688500.SH,0,1,1,1,6,4,12,24,34,42,19,34,21,22,4,6,6,2,4,0,1
688501.SH,1,0,1,6,8,5,15,22,34,32,22,32,19,13,12,7,5,5,2,3,2
688503.SH,0,0,0,0,2,2,1,6,4,4,4,6,2,3,2,0,1,0,1,1,0
688505.SH,0,0,0,1,1,3,9,10,31,52,35,58,21,9,5,3,0,1,0,0,0
688506.SH,1,0,0,0,1,1,1,3,1,1,1,2,4,1,2,0,0,0,0,0,0
688508.SH,0,2,2,2,4,7,22,21,39,37,14,29,23,11,10,9,12,5,1,1,0
688509.SH,0,0,0,2,2,4,5,21,30,48,34,32,20,15,11,4,3,0,0,0,1
688510.SH,1,1,0,3,3,6,17,22,38,47,18,39,14,19,10,5,7,2,2,1,0
688511.SH,0,1,1,0,3,8,15,20,28,48,28,39,27,17,7,3,2,1,0,0,0
688513.SH,0,1,0,0,1,2,10,17,23,63,28,47,21,11,8,4,4,2,1,1,1
688515.SH,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0
688516.SH,0,1,1,2,4,8,11,28,29,33,13,36,20,13,18,11,5,3,1,5,1
688517.SH,0,1,0,5,5,3,11,20,23,32,29,44,26,23,11,6,2,4,0,0,0
688518.SH,0,3,3,3,9,10,21,24,22,30,10,30,20,24,13,10,7,7,1,2,0
688519.SH,0,2,0,2,2,8,13,22,44,42,17,35,19,21,7,7,8,2,3,0,0
688520.SH,1,0,2,2,2,6,7,13,35,35,36,50,22,12,8,0,3,4,4,2,0
688521.SH,0,0,0,1,1,7,14,35,30,45,15,31,23,19,9,5,3,3,4,0,0
688525.SH,0,1,0,0,0,2,1,1,3,2,3,2,2,1,3,0,1,1,0,1,0
688526.SH,0,1,1,3,2,6,12,19,34,35,17,49,29,13,6,7,6,2,1,1,0
688528.SH,0,0,0,1,0,2,3,12,28,45,52,60,27,6,2,1,0,0,0,0,0
688529.SH,0,1,2,1,5,11,16,21,28,42,27,25,29,18,10,8,3,6,1,0,0
688533.SH,0,1,1,15,5,16,17,22,33,20,20,19,16,14,14,14,8,4,6,4,2
688536.SH,0,0,2,1,7,9,17,26,38,36,16,29,12,19,17,7,2,5,4,2,3
688538.SH,1,0,0,0,0,1,0,4,15,49,39,46,7,3,3,0,1,0,0,0,0
688550.SH,0,0,1,1,2,3,12,24,28,41,29,47,28,16,10,4,3,0,2,0,0
688551.SH,2,0,1,3,5,9,15,31,32,24,20,31,27,12,11,7,4,6,5,2,1
688553.SH,0,1,1,1,0,3,4,11,40,44,46,47,20,6,2,2,1,3,0,0,0
688555.SH,0,3,2,5,10,10,10,20,33,34,16,31,18,17,10,3,6,4,1,1,1
688556.SH,0,0,2,1,6,11,15,24,34,29,22,24,17,23,15,7,9,2,2,5,2
688557.SH,0,0,0,1,4,3,9,18,33,41,26,41,29,15,6,10,5,2,0,0,1
688558.SH,1,0,1,0,6,5,12,25,26,41,24,35,34,17,8,5,3,1,4,2,0
688559.SH,0,2,4,3,7,7,24,24,28,23,15,27,22,15,20,8,10,6,2,3,2
688560.SH,1,0,2,6,3,11,18,22,35,28,16,24,17,13,20,8,6,4,4,3,0
688561.SH,0,0,1,2,4,8,17,19,26,47,25,29,23,24,5,7,6,4,2,0,0
688565.SH,1,1,1,0,5,8,11,15,23,49,24,44,35,11,9,2,5,3,2,0,0
688566.SH,0,1,0,0,1,8,4,14,26,41,36,58,16,12,8,1,2,0,0,2,0
688567.SH,0,1,3,3,4,4,13,25,30,45,16,30,20,15,15,7,4,2,5,1,2
688568.SH,0,0,0,0,1,2,11,15,26,58,37,34,31,14,7,5,1,0,0,0,0
688569.SH,0,1,0,0,0,3,4,14,27,44,48,58,23,6,4,3,1,1,0,0,0
688571.SH,0,1,0,0,0,1,4,9,22,58,47,60,22,5,6,0,0,1,0,0,0
688575.SH,2,6,3,2,1,9,14,21,23,39,23,38,25,18,9,3,5,1,3,3,2
688577.SH,0,1,0,2,2,9,16,24,26,43,22,41,25,20,8,5,5,1,2,2,2
688578.SH,1,0,2,0,2,8,9,25,27,49,29,30,24,14,12,4,3,2,2,1,1
688579.SH,2,1,0,2,0,8,7,21,33,47,16,44,16,16,8,3,2,3,4,0,1
688580.SH,0,0,0,0,2,12,9,30,32,45,24,34,27,10,8,6,5,3,0,0,0
688585.SH,0,0,0,1,4,6,11,29,23,34,16,46,31,23,8,4,5,1,0,1,0
688586.SH,0,0,1,0,1,6,12,24,34,45,29,39,24,10,11,8,3,3,3,0,0
688588.SH,1,1,0,0,1,6,10,23,29,38,36,33,26,13,7,7,4,1,2,2,1
688589.SH,1,1,2,3,3,8,16,28,32,32,22,32,31,26,8,5,4,2,4,3,0
688590.SH,0,0,2,0,2,9,12,28,23,36,17,42,24,18,9,6,0,5,2,0,1
688595.SH,0,1,0,2,4,8,25,26,29,37,19,29,23,18,15,7,4,2,3,1,0
688596.SH,0,0,2,4,4,9,21,19,26,37,12,26,31,21,9,11,7,2,4,3,1
688597.SH,0,1,0,2,5,12,17,15,32,42,7,38,19,16,14,10,4,4,1,0,1
688598.SH,1,0,1,2,1,8,25,22,34,38,22,32,15,13,15,3,9,7,2,2,0
688599.SH,0,2,0,3,9,7,8,25,34,34,10,30,26,9,15,13,4,5,6,0,1
688600.SH,0,0,1,5,2,7,19,19,30,33,28,34,17,14,11,9,6,3,4,3,1
688601.SH,1,1,1,4,6,9,11,26,33,34,16,35,24,16,10,10,1,4,4,2,0
688606.SH,0,0,5,2,3,10,8,14,31,41,25,31,20,12,5,5,6,4,1,0,1
688607.SH,2,1,1,2,7,5,20,25,35,34,20,25,20,15,12,3,5,4,2,1,2
688608.SH,0,0,1,1,2,14,15,31,33,50,20,23,9,17,11,10,7,1,4,2,1
688609.SH,1,1,1,1,2,8,14,29,28,36,21,43,23,13,9,9,4,1,1,0,0
688611.SH,1,0,0,3,4,4,12,25,35,44,12,37,26,15,15,7,4,4,1,1,0
688613.SH,0,2,1,0,7,10,18,18,25,35,20,36,42,15,7,6,1,1,0,0,1
688616.SH,0,1,0,2,2,1,10,19,26,39,22,50,36,16,4,4,1,0,0,0,1
688617.SH,0,0,2,2,5,5,17,21,32,51,16,16,22,10,15,11,7,4,1,0,1
688618.SH,0,0,1,3,5,6,14,24,28,34,21,28,29,10,14,7,6,8,2,1,1
688619.SH,2,1,0,0,0,4,9,16,32,51,31,38,27,13,8,4,2,2,1,0,0
688621.SH,0,0,2,1,2,10,13,24,25,44,22,28,25,13,11,7,3,7,1,0,1
688622.SH,0,1,2,4,9,9,14,17,44,34,14,23,28,16,10,15,4,2,4,0,0
688625.SH,0,0,1,1,0,11,15,24,29,36,22,35,24,17,14,9,2,3,0,1,0
688626.SH,0,2,1,2,4,10,10,18,40,44,17,39,21,13,10,4,8,4,2,0,1
688628.SH,0,0,0,2,4,7,24,16,36,26,19,34,23,18,12,7,7,5,1,2,1
688630.SH,0,1,0,2,7,9,18,22,36,35,22,15,16,18,20,8,6,9,5,1,0
688633.SH,2,1,0,2,3,12,13,20,30,36,19,36,23,20,12,8,7,2,1,1,2
688636.SH,0,0,0,3,2,9,19,31,28,41,14,32,16,22,10,4,6,8,6,1,0
688639.SH,0,0,1,2,3,11,11,17,41,36,16,37,25,18,8,11,5,4,0,2,0
688655.SH,1,1,0,0,2,8,8,26,32,31,27,45,29,19,9,5,1,1,1,0,0
688656.SH,0,1,0,2,2,4,15,24,29,48,23,34,25,13,20,5,2,1,0,0,0
688658.SH,0,0,1,1,4,5,12,22,33,46,22,34,22,13,11,9,3,4,3,0,1
688659.SH,0,0,2,8,7,11,15,20,29,31,19,42,22,8,7,7,4,5,3,4,2
688660.SH,0,0,1,1,1,6,11,12,27,52,37,44,24,16,6,4,2,2,0,0,0
688661.SH,1,2,3,0,10,7,16,29,38,30,20,25,18,16,13,8,6,8,2,1,2
688662.SH,1,0,2,1,3,9,14,30,20,37,28,29,21,22,9,6,6,3,2,3,1
688663.SH,1,1,3,4,7,15,27,24,33,21,13,20,20,14,15,14,7,11,1,3,2
688665.SH,1,1,2,4,5,8,20,21,47,24,15,26,24,12,17,11,5,2,5,0,0
688667.SH,1,1,4,4,6,12,24,26,29,33,13,25,17,12,17,8,9,5,5,4,1
688668.SH,1,0,1,4,6,13,12,26,29,39,15,24,22,16,14,6,8,5,3,2,0
688669.SH,1,1,0,2,3,4,10,18,30,42,16,50,25,13,9,7,0,2,1,0,1
688670.SH,1,1,1,4,9,5,16,27,35,21,13,38,35,10,12,9,4,3,1,1,2
688676.SH,0,2,3,6,7,14,20,18,26,35,16,26,16,17,13,8,5,6,7,1,2
688677.SH,2,0,0,1,4,8,13,18,31,42,23,32,19,20,16,6,4,2,3,1,0
688678.SH,1,2,2,9,8,8,15,17,27,42,14,31,24,18,12,7,9,6,1,2,0
688679.SH,0,0,1,0,0,0,9,13,22,42,56,62,26,9,3,2,0,0,0,0,0
